Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"45117","2019-02-05 19:37:02","1","368","<python><neural-network><rnn><pytorch>","0",""
"45118","2019-02-05 20:38:56","4","9095","<python><r>","1",""
"45119","2019-02-05 20:55:27","1","27","<classification>","1",""
"45121","2019-02-05 20:57:25","2","65","<machine-learning><python><r><machine-learning-model><azure-ml>","1",""
"45124","2019-02-05 21:52:45","6","1325","<python><pytorch>","2","1"
"45128","2019-02-06 03:26:47","2","177","<machine-learning><sampling>","1",""
"45129","2019-02-06 03:57:30","1","2047","<python><time-series><lstm><matlab>","1",""
"45133","2019-02-06 05:13:53","1","69","<python><data-mining><data-cleaning>","2",""
"45136","2019-02-06 05:55:24","1","18","<python><data-mining><data-cleaning>","1",""
"45137","2019-02-06 06:31:51","1","99","<machine-learning><time-series><correlation><similarity>","1",""
"45139","2019-02-06 07:31:29","0","37","<python><map-reduce>","1",""
"45143","2019-02-06 08:36:38","1","36","<nlp><naive-bayes-classifier><ngrams>","0",""
"45144","2019-02-06 08:56:45","1","1055","<machine-learning><pandas><pyspark>","2",""
"45148","2019-02-06 09:24:17","2","2611","<r><data-mining><dataset><dplyr>","1",""
"45149","2019-02-06 09:37:59","2","558","<nlp><sentiment-analysis>","1",""
"45151","2019-02-06 10:14:49","0","40","<python><data-mining><data-cleaning>","1",""
"45153","2019-02-06 10:37:31","1","35","<machine-learning>","1",""
"45154","2019-02-06 10:40:51","1","669","<tensorflow><lstm><rnn><data-science-model>","0",""
"45156","2019-02-06 10:58:20","2","2199","<python><data-mining><text-mining><data-cleaning>","2",""
"45157","2019-02-06 10:58:23","1","25","<data><preprocessing>","0",""
"45158","2019-02-06 11:01:01","1","96","<text-mining><orange>","0",""
"45163","2019-02-06 12:31:40","2","1184","<python><nlp><class-imbalance><imbalanced-learn>","3",""
"45165","2019-02-06 13:29:24","29","55118","<machine-learning><neural-network><deep-learning><classification><keras>","5","6"
"45168","2019-02-06 13:57:33","2","58","<deep-learning><classification><cnn><computer-vision><image-preprocessing>","0","2"
"45169","2019-02-06 14:23:36","2","17","<data-mining><machine-learning-model>","0",""
"45170","2019-02-06 14:31:11","1","29","<r>","1",""
"45174","2019-02-06 15:51:53","4","4901","<machine-learning><scikit-learn><multilabel-classification>","3","2"
"45176","2019-02-06 16:50:59","1","34","<python><optimization>","1",""
"45177","2019-02-06 16:51:27","1","849","<tensorflow>","1",""
"45178","2019-02-06 17:24:27","1","28","<beginner><education>","1",""
"45179","2019-02-06 17:26:20","1","39","<python><keras><tensorflow>","1",""
"45180","2019-02-06 17:37:49","6","99","<feature-selection><random-forest><decision-trees><predictor-importance>","1","1"
"45183","2019-02-06 18:56:27","2","164","<nlp><recommender-system><word-embeddings>","1",""
"45184","2019-02-06 19:24:17","2","23","<dataset>","1",""
"45189","2019-02-06 22:44:04","1","10","<time-series>","0",""
"45190","2019-02-07 04:49:52","1","39","<natural-language-process><language-model>","0",""
"45197","2019-02-07 08:37:05","1","55","<machine-learning><deep-learning><supervised-learning>","1",""
"45200","2019-02-07 09:06:03","1","34","<machine-learning><neural-network><cnn>","1",""
"45202","2019-02-07 09:46:19","2","59","<predictive-modeling><model-selection><evaluation><scoring>","1",""
"45203","2019-02-07 09:53:25","1","43","<r><data-mining><visualization><ggplot2>","1",""
"45204","2019-02-07 09:56:54","1","55","<nlp>","0",""
"45208","2019-02-07 10:14:38","1","396","<keras><scikit-learn><cross-validation><class-imbalance>","2",""
"45211","2019-02-07 10:47:30","2","51","<machine-learning><regression><statistics><logistic-regression>","1",""
"60351","2019-09-17 22:08:01","0","148","<machine-learning><dataset><feature-extraction><pca><dimensionality-reduction>","1",""
"60352","2019-09-17 22:17:09","0","1375","<machine-learning><dataset><linear-regression><gradient-descent><normal-equation>","2",""
"60353","2019-09-17 22:17:20","1","80","<machine-learning><classification>","1",""
"45052","2019-02-04 21:25:49","1","21","<autoencoder><hyperparameter><generative-models><hyperparameter-tuning>","0",""
"45054","2019-02-04 22:45:45","0","1337","<scikit-learn><outlier>","3",""
"45057","2019-02-05 01:21:37","0","46","<reinforcement-learning><policy-gradients><actor-critic>","2",""
"45061","2019-02-05 03:04:19","1","50","<machine-learning><time-series><clustering><similarity>","0",""
"45067","2019-02-05 06:11:55","1","112","<machine-learning><python><naive-bayes-classifier><tfidf>","0",""
"45068","2019-02-05 06:35:04","2","188","<machine-learning><neural-network><deep-learning><supervised-learning><performance>","0",""
"45070","2019-02-05 07:28:04","4","109","<neural-network><lstm><recurrent-neural-net>","0","1"
"45074","2019-02-05 10:02:16","2","6026","<python><pandas>","2",""
"45075","2019-02-05 10:02:24","1","5698","<python><pandas>","1",""
"45083","2019-02-05 11:20:29","1","515","<r><dataframe><programming><dplyr>","1",""
"55706","2019-07-15 16:06:29","1","171","<dataset><lstm><training><forecasting>","1","0"
"55708","2019-07-15 17:31:39","0","24","<python><time-series><correlation><bayesian><marketing>","0","1"
"55709","2019-07-15 17:34:53","0","27","<r><statistics>","0",""
"55714","2019-07-15 18:09:03","0","39","<keras><loss-function><multilabel-classification>","0",""
"55716","2019-07-15 18:37:23","0","60","<machine-learning><time-series><k-nn><markov-process>","2",""
"55721","2019-07-15 19:41:52","2","23","<excel>","1",""
"55723","2019-07-15 20:11:39","0","51","<regression><random-forest><hyperparameter><hyperparameter-tuning>","0","0"
"55724","2019-07-15 20:23:27","0","17","<tensorflow>","0",""
"55727","2019-07-15 21:35:07","0","13","<machine-learning><regression><optimization><metric><mse>","0",""
"55729","2019-07-15 21:52:21","0","45","<machine-learning><deep-learning>","0",""
"55731","2019-07-15 22:36:45","0","28","<machine-learning><sentiment-analysis><transfer-learning><semi-supervised-learning>","0","2"
"55732","2019-07-15 22:44:26","0","24","<deep-learning><cnn><image-classification><convolution>","0",""
"55734","2019-07-16 00:20:51","0","58","<machine-learning><machine-learning-model><pca><probability><mlp>","0",""
"55735","2019-07-16 01:24:41","0","30","<tensorflow><multiclass-classification><multilabel-classification><sampling>","0",""
"55737","2019-07-16 02:05:00","0","1007","<python><keras><cnn><object-detection>","1",""
"55743","2019-07-16 03:48:42","0","228","<pandas><pyspark><csv><aws><etl>","0",""
"55744","2019-07-16 04:26:17","0","44","<r><statistics>","0",""
"55745","2019-07-16 04:41:11","0","543","<deep-learning><multiclass-classification><pytorch>","1",""
"55746","2019-07-16 04:41:15","0","160","<nlp><sequence-to-sequence><nlg>","0",""
"55748","2019-07-16 06:47:09","0","23","<machine-learning><deep-learning>","1",""
"55749","2019-07-16 06:49:44","1","43","<deep-learning><tensorflow><multilabel-classification>","0",""
"55750","2019-07-16 06:54:12","1","71","<nlp><stanford-nlp>","1",""
"64722","2019-12-12 21:21:58","0","56","<machine-learning><r><regression>","0",""
"64723","2019-12-12 21:43:35","0","32","<machine-learning><cross-validation>","1",""
"64724","2019-12-12 22:15:31","1","10","<dataset><finance><annotation>","0",""
"64731","2019-12-13 00:29:31","0","1125","<python><logistic-regression><error-handling>","0",""
"64732","2019-12-13 00:50:48","2","54","<machine-learning><python><normalization><batch-normalization>","1",""
"64739","2019-12-13 04:04:52","0","26","<python><dataframe><math>","1",""
"64742","2019-12-13 06:26:22","-1","62","<machine-learning><deep-learning><keras><data-mining>","1",""
"64743","2019-12-13 07:01:46","0","362","<machine-learning><deep-learning><spacy>","0",""
"64745","2019-12-13 07:18:57","2","37","<python><adaboost>","0",""
"64746","2019-12-13 07:39:13","2","52","<neural-network><backpropagation><softmax>","1",""
"64750","2019-12-13 08:26:35","0","23","<python>","2",""
"64751","2019-12-13 08:39:36","0","26","<machine-learning><deep-learning><classification><tensorflow><multilabel-classification>","1",""
"64752","2019-12-13 08:44:18","0","8","<statistics><feature-extraction><descriptive-statistics>","0",""
"64754","2019-12-13 09:42:49","0","25","<visualization>","0",""
"64755","2019-12-13 10:03:01","1","16","<regression><correlation><mutual-information>","1",""
"64756","2019-12-13 10:11:27","2","185","<machine-learning><deep-learning><data-mining><dataset><predictive-modeling>","2","2"
"64762","2019-12-13 11:57:48","1","50","<machine-learning><neural-network><keras><time-series><cross-validation>","0",""
"64763","2019-12-13 12:01:14","0","14","<statistics><data-science-model><bayesian><frequentist>","0",""
"64764","2019-12-13 12:15:59","12","1071","<machine-learning><data-product>","6","6"
"64765","2019-12-13 12:21:03","0","21","<deep-learning><training><computer-vision><object-detection>","0",""
"55659","2019-07-14 21:31:04","0","35","<python><deep-learning><tensorflow><cnn>","0",""
"55663","2019-07-15 01:11:00","0","21","<feature-engineering><feature-construction><features>","0",""
"55664","2019-07-15 01:53:50","2","81","<machine-learning><neural-network><deep-learning><cost-function>","2",""
"55665","2019-07-15 02:35:45","0","14","<automatic-summarization>","0",""
"55668","2019-07-15 04:58:28","0","51","<word-embeddings><pytorch><machine-translation>","0",""
"55669","2019-07-15 05:07:57","0","33","<machine-learning><regression><random-forest><xgboost><bias>","0",""
"55670","2019-07-15 05:16:06","1","218","<machine-learning><feature-selection><categorical-data>","1",""
"55671","2019-07-15 05:21:43","0","42","<data-mining><bigdata><data-cleaning><aggregation>","0",""
"55672","2019-07-15 05:26:11","0","178","<machine-learning><supervised-learning>","1","1"
"55675","2019-07-15 06:53:52","2","89","<neural-network><deep-learning><cnn><recurrent-neural-net>","1","3"
"55676","2019-07-15 07:42:18","0","18","<machine-learning><algorithms>","0",""
"55677","2019-07-15 07:55:47","1","2477","<deep-learning><keras><cnn><convnet>","0",""
"55680","2019-07-15 09:24:53","0","36","<neural-network><classification>","1",""
"55681","2019-07-15 09:28:54","0","82","<machine-learning><python><feature-engineering><dimensionality-reduction><scipy>","0",""
"55682","2019-07-15 09:44:36","0","12","<time-series><forecasting><probabilistic-programming>","0",""
"55683","2019-07-15 09:47:03","0","119","<deep-learning><dropout><ensemble>","0",""
"55685","2019-07-15 10:05:31","0","18","<classification><recurrent-neural-net>","0",""
"55686","2019-07-15 10:11:23","1","57","<machine-learning><classification><categorical-data>","0",""
"55688","2019-07-15 10:18:22","0","21","<machine-learning><deep-learning><encoding>","0","1"
"55689","2019-07-15 10:37:12","0","31","<deep-learning><gpu>","0",""
"55690","2019-07-15 11:42:30","0","45","<python><dataset><bigdata><numpy>","0",""
"55691","2019-07-15 11:44:22","0","26","<clustering>","0",""
"55694","2019-07-15 12:48:51","1","274","<time-series><matplotlib>","0",""
"55695","2019-07-15 12:50:09","0","21","<machine-learning><neural-network><pytorch>","0","1"
"55699","2019-07-15 14:19:18","1","84","<machine-learning><python><regression><feature-selection><logistic-regression>","2","1"
"55701","2019-07-15 15:06:58","0","41","<probability>","0",""
"55752","2019-07-16 06:59:23","0","149","<deep-learning><classification><keras><lstm>","1",""
"55759","2019-07-16 09:20:24","2","128","<machine-learning><deep-learning><computer-vision>","1",""
"55761","2019-07-16 09:41:58","0","39","<pandas><anomaly-detection>","1",""
"55763","2019-07-16 10:16:58","1","30","<nlp><machine-translation>","1",""
"55764","2019-07-16 10:17:46","0","17","<regression><optimization><programming>","0",""
"55765","2019-07-16 10:28:19","0","39","<machine-learning><deep-learning><image-classification>","1","1"
"55766","2019-07-16 10:35:07","0","23","<dataset><data><data-cleaning><image-classification>","0",""
"55767","2019-07-16 10:43:27","1","307","<machine-learning><neural-network><keras><evaluation><metric>","0","1"
"55768","2019-07-16 11:23:46","0","25","<convolution>","1",""
"55769","2019-07-16 11:24:11","1","39","<machine-learning><multiclass-classification><loss-function>","1",""
"55771","2019-07-16 12:28:49","0","1119","<pandas><data-cleaning>","1",""
"55774","2019-07-16 12:51:01","1","187","<neural-network><deep-learning><classification><multi-output><interpretation>","2",""
"55777","2019-07-16 13:30:23","1","3366","<tensorflow>","1",""
"55781","2019-07-16 14:12:38","0","6","<feature-selection><image-classification>","0",""
"55784","2019-07-16 14:32:38","0","11","<feature-engineering><feature-construction><features>","0",""
"55785","2019-07-16 14:41:40","1","228","<q-learning>","1",""
"55787","2019-07-16 15:19:34","0","23","<r><time-series><statistics>","0",""
"55793","2019-07-16 17:45:03","1","1781","<machine-learning><python><scikit-learn><numpy>","1",""
"55795","2019-07-16 19:03:17","2","997","<machine-learning><deep-learning><scikit-learn>","1","2"
"55798","2019-07-16 20:16:18","0","23","<deep-learning><keras><features>","0",""
"55800","2019-07-16 22:07:04","0","204","<python>","0",""
"55803","2019-07-17 00:05:06","1","38","<nlp><text-mining>","0",""
"55804","2019-07-17 01:11:25","0","25","<predictive-modeling>","0",""
"55808","2019-07-17 05:26:43","0","46","<python><pandas><dataframe>","2",""
"55811","2019-07-17 05:49:50","1","757","<python><pandas><csv><data-formats>","1",""
"55815","2019-07-17 06:46:12","0","10","<machine-learning>","0",""
"55816","2019-07-17 07:14:02","0","52","<machine-learning><deep-learning><cnn><batch-normalization>","0",""
"55817","2019-07-17 07:23:51","1","12","<machine-learning><preprocessing><pipelines>","0",""
"60466","2019-09-19 18:11:57","0","54","<machine-learning><predictive-modeling><xgboost><explainable-ai>","1",""
"60468","2019-09-19 20:04:05","5","1593","<word-embeddings><similarity><similar-documents>","2","1"
"60470","2019-09-19 22:26:29","0","24","<machine-learning><supervised-learning>","1",""
"60472","2019-09-20 00:49:40","2","20","<scikit-learn><feature-selection>","1",""
"60475","2019-09-20 06:13:46","0","57","<machine-learning><neural-network><deep-learning><cnn>","2",""
"60477","2019-09-20 07:08:14","0","31","<machine-learning><linear-regression><pickle>","1",""
"60481","2019-09-20 07:48:39","0","2330","<machine-learning><pickle>","1",""
"60483","2019-09-20 08:44:20","1","128","<machine-learning><feature-selection><training><pca>","3",""
"60484","2019-09-20 08:46:48","0","409","<machine-learning><linear-regression><score>","1",""
"60486","2019-09-20 09:22:10","0","83","<performance><gensim><doc2vec>","0",""
"60487","2019-09-20 09:35:15","0","78","<python><keras><tensorflow>","3",""
